2.030000e-13 2.305917e-15 1.375348e-16 2.443452e-15 
2.040000e-13 2.360030e-15 8.939638e-17 2.449427e-15 
2.050000e-13 2.390614e-15 3.927795e-17 2.429892e-15 
2.060000e-13 2.406817e-15 3.133981e-17 2.438157e-15 
2.070000e-13 2.423622e-15 3.303738e-17 2.456659e-15 
2.080000e-13 2.443499e-15 3.341657e-17 2.476915e-15 
2.090000e-13 2.462633e-15 3.272633e-17 2.495359e-15 
2.100000e-13 2.477369e-15 3.309551e-17 2.510465e-15 
2.110000e-13 2.487375e-15 3.521313e-17 2.522588e-15 
2.120000e-13 2.494652e-15 3.861456e-17 2.533267e-15 
2.130000e-13 2.502341e-15 4.120497e-17 2.543546e-15 
2.140000e-13 2.513236e-15 3.972301e-17 2.552959e-15 
2.150000e-13 2.527210e-15 3.390354e-17 2.561114e-15 
2.160000e-13 2.541437e-15 2.723428e-17 2.568671e-15 
2.170000e-13 2.553873e-15 2.222832e-17 2.576101e-15 
2.180000e-13 2.564556e-15 1.925915e-17 2.583816e-15 
2.190000e-13 2.574360e-15 1.800521e-17 2.592365e-15 
2.200000e-13 2.584095e-15 1.772905e-17 2.601824e-15 
2.210000e-13 2.594035e-15 1.787307e-17 2.611908e-15 
2.220000e-13 2.603792e-15 1.874065e-17 2.622533e-15 
2.230000e-13 2.612989e-15 2.106207e-17 2.634051e-15 
2.240000e-13 2.622325e-15 2.553456e-17 2.647859e-15 
2.250000e-13 2.635020e-15 3.255836e-17 2.667578e-15 
2.260000e-13 2.658525e-15 4.108017e-17 2.699605e-15 
2.270000e-13 2.703263e-15 4.713343e-17 2.750396e-15 
2.280000e-13 2.773091e-15 4.568230e-17 2.818774e-15 
2.290000e-13 2.855501e-15 3.643296e-17 2.891934e-15 
2.300000e-13 2.929842e-15 2.445277e-17 2.954294e-15 
2.310000e-13 2.984161e-15 1.433877e-17 2.998500e-15 
2.320000e-13 3.018497e-15 7.527612e-18 3.026025e-15 
2.330000e-13 3.038185e-15 3.590909e-18 3.041776e-15 
2.340000e-13 3.048597e-15 1.702627e-18 3.050299e-15 
2.350000e-13 3.053477e-15 1.195690e-18 3.054673e-15 
2.360000e-13 3.054983e-15 1.672739e-18 3.056656e-15 
2.370000e-13 3.054149e-15 2.889570e-18 3.057038e-15 
2.380000e-13 3.051319e-15 4.628385e-18 3.055947e-15 
2.390000e-13 3.046524e-15 6.551770e-18 3.053076e-15 
2.400000e-13 3.039912e-15 8.128115e-18 3.048041e-15 
2.410000e-13 3.032065e-15 8.841719e-18 3.040907e-15 
2.420000e-13 3.023947e-15 8.494444e-18 3.032442e-15 
2.430000e-13 3.016492e-15 7.380302e-18 3.023872e-15 
2.440000e-13 3.010131e-15 6.088529e-18 3.016219e-15 
2.450000e-13 3.004713e-15 5.185438e-18 3.009899e-15 
2.460000e-13 2.999781e-15 5.015881e-18 3.004797e-15 
2.470000e-13 2.994929e-15 5.588911e-18 3.000518e-15 
2.480000e-13 2.990054e-15 6.567291e-18 2.996621e-15 
2.490000e-13 2.985411e-15 7.415291e-18 2.992827e-15 
2.500000e-13 2.981459e-15 7.646967e-18 2.989106e-15 
2.510000e-13 2.978537e-15 7.120918e-18 2.985658e-15 
2.520000e-13 2.976685e-15 6.074829e-18 2.982760e-15 
2.530000e-13 2.975727e-15 4.916401e-18 2.980643e-15 
2.540000e-13 2.975464e-15 3.968225e-18 2.979432e-15 
2.550000e-13 2.975791e-15 3.383998e-18 2.979175e-15 
2.560000e-13 2.976682e-15 3.189792e-18 2.979872e-15 
2.570000e-13 2.978145e-15 3.379966e-18 2.981525e-15 
2.580000e-13 2.980207e-15 3.924991e-18 2.984132e-15 
2.590000e-13 2.982918e-15 4.780354e-18 2.987699e-15 
2.600000e-13 2.986355e-15 5.868937e-18 2.992224e-15 
2.610000e-13 2.990622e-15 7.063278e-18 2.997685e-15 
2.620000e-13 2.995760e-15 8.187051e-18 3.003947e-15 
2.630000e-13 3.001686e-15 9.052818e-18 3.010738e-15 
2.640000e-13 3.008175e-15 9.507754e-18 3.017683e-15 
2.650000e-13 3.014860e-15 9.500063e-18 3.024360e-15 
2.660000e-13 3.021314e-15 9.086960e-18 3.030401e-15 
2.670000e-13 3.027159e-15 8.406151e-18 3.035565e-15 
2.680000e-13 3.032153e-15 7.618535e-18 3.039772e-15 
2.690000e-13 3.036211e-15 6.860390e-18 3.043071e-15 
2.700000e-13 3.039367e-15 6.222975e-18 3.045590e-15 
2.710000e-13 3.041726e-15 5.754186e-18 3.047481e-15 
2.720000e-13 3.043424e-15 5.466188e-18 3.048890e-15 
2.730000e-13 3.044618e-15 5.335799e-18 3.049954e-15 
2.740000e-13 3.045505e-15 5.296628e-18 3.050802e-15 
2.750000e-13 3.046325e-15 5.236963e-18 3.051562e-15 
2.760000e-13 3.047316e-15 5.027392e-18 3.052343e-15 
2.770000e-13 3.048628e-15 4.582396e-18 3.053211e-15 
2.780000e-13 3.050244e-15 3.914487e-18 3.054159e-15 
2.790000e-13 3.051999e-15 3.127501e-18 3.055126e-15 
2.800000e-13 3.053683e-15 2.353175e-18 3.056036e-15 
2.810000e-13 3.055145e-15 1.687480e-18 3.056832e-15 
2.820000e-13 3.056322e-15 1.169647e-18 3.057492e-15 
2.830000e-13 3.057227e-15 7.945702e-19 3.058022e-15 
2.840000e-13 3.057904e-15 5.348961e-19 3.058439e-15 
2.850000e-13 3.058406e-15 3.589960e-19 3.058765e-15 
2.860000e-13 3.058779e-15 2.395401e-19 3.059019e-15 
2.870000e-13 3.059060e-15 1.559437e-19 3.059216e-15 
2.880000e-13 3.059273e-15 9.412639e-20 3.059367e-15 
2.890000e-13 3.059435e-15 4.507880e-20 3.059480e-15 
2.900000e-13 3.059558e-15 3.389634e-21 3.059562e-15 
2.910000e-13 3.059652e-15 -3.391172e-20 3.059618e-15 
2.920000e-13 3.059721e-15 -6.827605e-20 3.059652e-15 
2.930000e-13 3.059770e-15 -1.002412e-19 3.059670e-15 
2.940000e-13 3.059804e-15 -1.298497e-19 3.059674e-15 
2.950000e-13 3.059825e-15 -1.569233e-19 3.059668e-15 
2.960000e-13 3.059837e-15 -1.813014e-19 3.059656e-15 
2.970000e-13 3.059841e-15 -2.028204e-19 3.059638e-15 
2.980000e-13 3.059839e-15 -2.221385e-19 3.059617e-15 
2.990000e-13 3.059834e-15 -2.384024e-19 3.059596e-15 
3.000000e-13 3.059826e-15 -2.517454e-19 3.059574e-15 
3.010000e-13 3.059816e-15 -2.623783e-19 3.059554e-15 
3.020000e-13 3.059806e-15 -2.705668e-19 3.059536e-15 
3.030000e-13 3.059796e-15 -2.766083e-19 3.059519e-15 
3.040000e-13 3.059786e-15 -2.808711e-19 3.059505e-15 
3.050000e-13 3.059778e-15 -2.839586e-19 3.059494e-15 
3.060000e-13 3.059770e-15 -2.857939e-19 3.059484e-15 
3.070000e-13 3.059764e-15 -2.866373e-19 3.059477e-15 
3.080000e-13 3.059758e-15 -2.867180e-19 3.059472e-15 
3.090000e-13 3.059754e-15 -2.862312e-19 3.059468e-15 
3.100000e-13 3.059752e-15 -2.853378e-19 3.059467e-15 
3.110000e-13 3.059751e-15 -2.841645e-19 3.059466e-15 
3.120000e-13 3.059751e-15 -2.828057e-19 3.059468e-15 
3.130000e-13 3.059752e-15 -2.813245e-19 3.059471e-15 
3.140000e-13 3.059754e-15 -2.797548e-19 3.059475e-15 
3.150000e-13 3.059758e-15 -2.781020e-19 3.059479e-15 
3.160000e-13 3.059762e-15 -2.763433e-19 3.059485e-15 
3.170000e-13 3.059766e-15 -2.744271e-19 3.059491e-15 
3.180000e-13 3.059770e-15 -2.722706e-19 3.059498e-15 
3.190000e-13 3.059774e-15 -2.697566e-19 3.059504e-15 
3.200000e-13 3.059778e-15 -2.668346e-19 3.059511e-15 
3.210000e-13 3.059781e-15 -2.647049e-19 3.059516e-15 
3.220000e-13 3.059781e-15 -2.614979e-19 3.059519e-15 
3.230000e-13 3.059775e-15 -2.569007e-19 3.059518e-15 
3.240000e-13 3.059763e-15 -2.505351e-19 3.059512e-15 
3.250000e-13 3.059741e-15 -2.419189e-19 3.059499e-15 
3.260000e-13 3.059708e-15 -2.304823e-19 3.059478e-15 
3.270000e-13 3.059661e-15 -2.155438e-19 3.059446e-15 
3.280000e-13 3.059597e-15 -1.962952e-19 3.059401e-15 
3.290000e-13 3.059511e-15 -1.717871e-19 3.059340e-15 
